PROVINCIA;HORARIO DEL SERVICIO;DIAS HABILES;RUTA;COSTO;TIPO DE TRANSPORTE;VEHICULOS X RUTA;ORIGEN ;DESTINO;FEDERACION/SINDICATO;TIPO DE LICENCIA;ESTADO;FECHA_ACTUALIZACION
SAN PEDRO DE MACORIS;06:00AM / 07:30PM;7;"CLAUDIO ZAPATA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"FRIONEL EMILIO ROGERS
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"JOSE RAMON SANCHEZ
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"MARIA GUERRERO DE GONZALEZ
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"MELVIN ANTONIO MERCEDES SANTANA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"RAMON MOTA Y/O ALODIA M. ARIAS.
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;07:30AM / 06:30PM;7;"SERGIO ANTONIO ALCALA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;06:00AM / 06:00PM;7;SINASOCHOCO;50;MICROBÚS;1;SAN PEDRO DE MACORIS;EL SOCO;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7; CONTRAMABOCHI SRL;100;MINIBÚS;19;SAN PEDRO DE MACORIS;BOCA CHICA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"VICTOR MANUEL DEMORISIS
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"VICTOR MANUEL RIOS BATISTA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"LURIS RAMONA CASTILLO
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"GERMAN DOMINGO DIAZ
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"FELIPE RADHAMES SANTANA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;05:00AM / 08:00PM;7;"MAXIMO RAMON FERRERA
SIDATRUIR";50;MICROBÚS;1;SAN PEDRO DE MACORIS;RAMON SANTANA;"CONATRA
(CONEMPTRARE)";Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 06:00PM;7;TRANSPORTE JOSE ANTONIO CESPEDES PEÑA, SRL;250;MICROBÚS,MINIBUS;1;COMEDERO-FANTINO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 06:00PM;7;TRANSPORTE MARTIN ROSA REYES;300;MINIBÚS,MICROBUS;1;COMEDERO-MAIMON;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 06:00PM;7;TRANSPORTE MARTIN ROSA REYES;300;AUTOBÚS;0;COMEDERO-MAIMON;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:00AM / 07:00PM;7;SIND. DE CHOF. JUAN ANT. RONDON;100;CARROS;26;COTUI;PIMENTEL;MOCHOTRAN ;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:00AM / 07:00PM;7;SIND. DE CHOF. JUAN ANT. RONDON;100;MICROBÚS;0;COTUI;PIMENTEL;MOCHOTRAN ;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:30AM / 06:00PM;7;SINDICATO DE CHOFERES MATILDE PAULINO ;100;CARROS;28;COTUI;LA CUEVA DE CEVICOS;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:30AM / 06:00PM;7;SINDICATO DE CHOFERES MATILDE PAULINO ;100;CAMIONETA;0;COTUI;LA CUEVA DE CEVICOS;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES UNIDOS JUAN PABLO DUARTE ;200;CARROS;24;COTUI;PIEDRA BLANCA;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:30AM;7;LILIAN TOURS, SRL;300;MICROBUS;1;HERNADO ALONZO;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES UNIDOS JUAN PABLO DUARTE ;200;CARROS;0;COTUI;PIEDRA BLANCA;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES UNIDOS JUAN PABLO DUARTE ;200;MICROBÚS;0;COTUI;PIEDRA BLANCA;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;04:30AM / 07:00PM;7;TRANSCHOUFAM, SRL;200;CARROS, MICROBUS;120;COTUI;LA VEGA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 06:30PM;7;SITRAPUMICO ;300;MINIBÚS;27;COTUI;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;10:30AM / 06:45PM;7;ASOCIACION DE CHOFERES NUEVO AMANECER ;150;CAMINETAS;0;COTUI;LA CUEVA DE ZAMBRANA;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 01:00PM;7;"APOLINAR VASQUEZ
RAFAEL BELEN MOREL ";350;MICROBÚS;1;LA BIJA-COTUI;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANCHEZ RAMIREZ;05:00AM / 01:00PM;7;SICHOJUCO S.R.L;250;MINIBÚS;28;LA CUEVA DE CEVICOS;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANTIAGO;08:30AM / 03:30PM;7;SINDICATO DE CHOFERES DE BAITOA;80;MICROBÚS;17;BAITOA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;08:30AM / 03:30PM;7;SINDICATO DE CHOFERES DE BAITOA;80;CAMIONETA;7;BAITOA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 06:00PM;7;SICHOJUNCA;150;CAMIONETA;1;CAHUEYES;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;05:50AM / 07:10PM;7;FEDERACION DE TRABAJADORES DE LA REGION NORTE FETTRANRENO;35;AUTOBÚS;30;CIEN FUEGOS;PONTEZUELA (SANTIAGO DE LOS CABALLEROS );FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 03:00PM;7;MANUEL ANTONIO RODRÍGUEZ;350;MICROBÚS;1;COROCITO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 03:00PM;7;RAMÓN ANTONIO TORRES;350;MINIBÚS;1;COROCITO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 03:00PM;7;SICHOJUNCA;150;MICROBÚS;1;DAMAJAGUA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7;DANILO TAVÁREZ;200;CAMIONETA;1;EL CARRIZAL;SAN JOSÉ DE LAS MATAS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7;JUAN DE JESUS CEPIN ALMONTE;200;CAMIONETA;0;EL CARRIZAL;SAN JOSÉ DE LAS MATAS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7; LORENZO ANTONIO ORTIZ;200;MINIBÚS;1;EL CARRIZAL;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7;"LORENZO ANTONIO ORTIZ 
MARINO ESTEVAN DISLA HERNÁNDEZ";200;MICROBÚS;1;EL CARRIZAL;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 04:00PM;7;BRAULIO ALBERTO ROSARIO ROA;150;CAMIONETA;2;EL HOYASO ( PEDRO GARCÍA);SANTIAGO DE LOS CABALLEROS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;07:30AM / 02:00PM;7;AGUSTÍN NOEL GÍMEZ RIVAS;275;MINIBÚS;1;EL RUBIO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:30AM / 02:00PM;7;"ARIS RODRIGUEZ ALMONTE 
EZEQUIEL AZCONA DE LOS SANTOS";200;MINIBÚS;1;EL RUBIO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:30AM / 02:00PM;7;"ASOCHOSER
UCHOSAJOMA";200;CAMIONETA;13;EL RUBIO ;SAN JOSÉ DE LAS MATAS;CONATRA;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 12:30PM;7;SICHOJUNCA;250;MICROBÚS;2;FRANCO BIDÓ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 12:30PM;7;SICHOJUNCA;250;MINIBÚS;1;FRANCO BIDÓ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;ASOCHORUJASAN (ERUJASAN);100;MICROBÚS;17;JANICO ;SANTIAGO DE LOS CABALLEROS;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;ASOCHORUJASAN (ERUJASAN);100;CAMIONETA;6;JANICO ;SANTIAGO DE LOS CABALLEROS;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;ASOCHORUJASAN (ERUJASAN);100;CARROS;6;JANICO ;SANTIAGO DE LOS CABALLEROS;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;SICHOJUNCA;250;MINIBÚS, MICROBUS;2;JUNCALITO;SANTIAGO DE LOS CABALLEROS;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;05:15AM / 08:00PM;7;SINCHOCABA;55;MICROBÚS;27;KM 5½ BAITOA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;05:15AM / 08:00PM;7;SINCHOCABA;55;CAMIONETA;9;KM 5½ BAITOA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 09:30PM;7;SICHOJUNCA;250;CAMIONETA;1;LA CALAVERNA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;SICHOJUNCA;150;CAMIONETA;1;LA CEJITA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 09:30PM;7;SICHOCUSA;100;MICROBÚS;17;LA CUESTA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 09:30PM;7;SICHOCUSA;100;CAMIONETA;8;LA CUESTA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;MANUEL ANTONIO RODRÍGUEZ;300;MINIBÚS;1;LA DIEFRENCIA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;RAFAEL M. DÍAZ LANFRANCO;300;MICROBÚS;1;LA DIEFRENCIA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;SICHOJUNCA;45;CAMIONETA;1;LA JAGUA ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;SICHOJUNCA;250;MICROBÚS;1;LA LORA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;SICHOJUNCA;250;CAMIONETA;1;LA NORITA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:20AM / 12:20PM;7;SICHOJUNCA;250;MINIBÚS;0;LA NORITA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;08:00AM / 01:00PM;7;JOSÉ ANTONIO RODRÍGUEZ RODRÍGUEZ ;350;CAMIONETA;1;LA PIEDRA;SAN JOSÉ DE LAS MATAS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;08:00AM / 01:00PM;7;"JULIO ANTONIO TORRES 
ELADIO S. ESPINAL";350;MICROBÚS;1;LA PIEDRA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;09:40AM / 04:30PM;7;ADOLFO DAVID ALMONTE UREÑA;300;MINIBÚS;1;LA PLACETA;SAN JOSE DE LAS MATAS-SANTIAGO;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;09:40AM / 04:30PM;7;JOSÉ IGNACIO NÚÑEZ UREÑA;300;MINIBÚS;1;LA PLACETA ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;05:45AM / 08:30PM;7;"RAFAEL ANTONIO PEREZ TAVAREZ 
JOSE MANUEL ACOSTA";150;CAMIONETA;1;LA YAYITA;SANTIAGO DE LOS CABALLEROS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7;UNACHOSIN ;40;CARROS, MICROBUS;61;LAS CHARCAS;SANTIAGO DE LOS CABALLEROS;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 04:00PM;7;ARMANDO DE JESUS RODRIGUEZ MARIÑE;250;CAMIONETA;1;LAS CUATRO ESQUINA -EL RUBIO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:15AM / 12:00PM;7;ADOLFO DAVID ALMONTE UREÑA;400;MINIBÚS;1;LAS LAGUNAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:15AM / 12:00PM;7;TRANSPORTE HILSA;400;MINIBÚS;1;LAS LAGUNAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;ASOCIACION DE CHOFERES DE LOS MONTONES-SAN JOSE DE LAS MATAS;75;CAMIONETA;6;LOS MONTONES ;SAN JOSÉ DE LAS MATAS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;FAUSTO ANTONIO ESTEVEZ ARACENA;200;CAMIONETA;1;LOS MONTONES ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;"JULIO ANTONIO TORRES
 JAIME TOMAS RODRÍGUEZ";200;CAMIONETA;1;LOS MONTONES ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;"JULIO ANTONIO TORRES 
LEO CASTRO";200;CAMIONETA;1;LOS MONTONES ;SANTIAGO DE LOS CABALLEROS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;JESÚS MARÍA RODRÍGUEZ JÁQUEZ;200;CAMIONETA;1;LOS RAMONES SAN JOSÉ DE LAS MATAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:45 / 11:00PM;7;LEONEL RIVAS;200;CAMIONETA;1;MATA GRANDE;SAN JOSÉ DE LAS MATAS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;"RAMÓN ANTONIO TORRES
JOSÉ IGNACIO NÚÑEZ ADAMES ";200;CAMIONETA,MICROBUS;1;MATA GRANDE;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;NOEL IGNACIO NUÑEZ ADAMES;200;MINIBÚS;2;MATA GRANDE;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;"RAMÓN ANTONIO TORRES
JOSÉ IGNACIO NÚÑEZ ADAMES ";200;MINIBÚS;1;MATA GRANDE;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;05:40AM / 07:00PM;7;SICHONASA (UTNASA);70;CARROS;2,000.00;NAVARRETE;PUERTO PLATA;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;05:40AM / 07:00PM;7;SICHONASA (UTNASA);70;MINIBÚS;44;NAVARRETE;SANTIAGO DE LOS CABALLEROS;CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;05:10AM / 09:00PM;7;ASOCIACION DE CHOFERES PALMAR ARRIBA;35;MICROBÚS y miniBUS;22;PALMAR ARRIBA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;05:10AM / 09:00PM;7;ASOCIACION DE CHOFERES PALMAR ARRIBA;35;MINIBÚS;0;PALMAR ARRIBA;SANTIAGO DE LOS CABALLEROS;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 02:00PM;7;RAMÓN ARSENIO RODRÍGUEZ PERALTA;250;CAMIONETA;1;PANANÁO (EL RUBIO )-SANTIAGO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 12:30PM;7;SICHORUPAPISAN;200;MINIBÚS;3;PAPAYO - PINALITO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 12:30PM;7;SICHORUPAPISAN;200;CAMIONETA;7;PAPAYO - PINALITO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;JOSÉ R. CEPÍN;250;MINIBÚS;1;RINCON DE PIEDRA ;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;SICHOJUNCA;300;MICROBÚS;1;RINCÓN LARGO;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 07:00PM;7;UNION DE CHOFERES SABANA IGLESIA;100;MICROBÚS;24;SABANA IGLESIA;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;UCHOSAJOMA;150;MICROBUS;1;SAN JOSE DE LAS MATAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;UCHOSAJOMA;150;CARROS;36;SAN JOSE DE LAS MATAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;UCHOSAJOMA;150;CAMIONETA;8;SAN JOSE DE LAS MATAS;SANTIAGO DE LOS CABALLEROS;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 03:00PM;7;JUANITO GARCÍA BUENO;400;MINIBÚS;1;SANTIAGO DE LOS CABALLEROS; SAMANA ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;05:00AM / 08:00PM;7;SINDICATO DE CHOFERES SANTIAGO-CANELA-GUATAPANAL;100;MICROBÚS;39;SANTIAGO DE LOS CABALLEROS; AMINA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 06:00PM;7;ASOCIACION DE CHOFERES CAIMITO-YAQUE ABAJO SANTIAGO;200;CAMIONETA;9;SANTIAGO DE LOS CABALLEROS; EL CAIMITO- YAQUE ABAJO;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 06:00PM;7;ASOCIACION DE CHOFERES CAIMITO-YAQUE ABAJO SANTIAGO;200;MICROBÚS;0;SANTIAGO DE LOS CABALLEROS; EL CAIMITO- YAQUE ABAJO;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 05:00PM;7;SINDICATO DE CHOFERES DE LA RUTA PA;45;CARROS;30;SANTIAGO DE LOS CABALLEROS; LA ORTEGA;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 07:30PM;7;SINDICATO DE CHOFERES SANTIAGO - LAS PALOMAS;40;CARROS;15;SANTIAGO DE LOS CABALLEROS; LAS PALOMAS;CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 06:00PM;7;SICHOPEGASA;100;MICROBÚS;9;SANTIAGO DE LOS CABALLEROS; PEDRO GARCÍA;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 06:00PM;7;SICHOPEGASA;100;CAMIONETA;7;SANTIAGO DE LOS CABALLEROS; PEDRO GARCÍA;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 07:00PM;7;SINCHODOMPE;50;MICROBÚS;23;SANTIAGO DE LOS CABALLEROS;"(POR LA CARRETERA
 DON BOSCO) - DON PEDRO";CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 07:00PM;7;SINCHODOMPE;50;MICROBÚS;23;SANTIAGO DE LOS CABALLEROS;"(POR LA CARRETERA
 DUARTE)-DON PEDRO";CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 03:00PM;7;ENTRARIOGRANDE S.R.L;170;MICROBÚS;16;SANTIAGO DE LOS CABALLEROS;ALTAMIRA- RIO GRANDE ;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 03:00PM;7;ENTRARIOGRANDE S.R.L;170;CAMIONETA;5;SANTIAGO DE LOS CABALLEROS;ALTAMIRA- RIO GRANDE ;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;ASOCHOJIGUA S.R.L.;100;CARROS;60;SANTIAGO DE LOS CABALLEROS;JINAMAGÁO-AMINA;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;04:00AM / 10:00PM;7;SICHOTAM;60;CARROS, MICROBUS;84;SANTIAGO DE LOS CABALLEROS;CANCA LA PIEDRA-TAMBORIL;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;05:00AM / 08:30PM;7;TRANSPORTE LINIERO, S.R.L.;400;MINIBÚS;87;SANTIAGO DE LOS CABALLEROS;DAJABON;CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;05:00AM / 09:00PM;7;SINCHULEY;50;MICROBÚS;58;SANTIAGO DE LOS CABALLEROS;LICEY AL MEDIO;CONATRA;Interurbano;N/A;18/7/2025
SANTIAGO;06:30AM / 02:00PM;7;AGUSTIN ELIGIO DE LOS ANGELES;50;MICROBÚS;1;SANTIAGO DE LOS CABALLEROS;LICEY AL MEDIO -MOCA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;04:00AM / 10:00PM;7;"ASOCHOCO
COTRANS.S.R.L";35;MICROBÚS;39;SANTIAGO DE LOS CABALLEROS;LOS COCOS-SAN FRANCISCO DE JACAGUA;UNET;Interurbano;N/A;18/7/2025
SANTIAGO;07:00AM / 12:30PM;7;MARINO DEL CARMEN DURÁN BASILIO;300;MICROBÚS;1;SANTIAGO DE LOS CABALLEROS;PANANAO-EL RUBIO-SANTIAGO;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 01:00PM;7; SERV. DE TAXI PUERTO PLATA;175;CARROS, MICROBUS;32;SANTIAGO DE LOS CABALLEROS;PUERTO PLATA;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;10:00AM / 01:00PM;7;ASOCHOTRASAPUNO;170;MICROBÚS;22;SANTIAGO DE LOS CABALLEROS;PUERTO PLATA;FETRANRRENO;Interurbano;N/A;18/7/2025
SANTIAGO;06:00am / 06:30pm;7;SICHOSANTO;70;CARROS;34;SANTIAGO DE LOS CABALLEROS;PUÑAL- LA TORRE;CNTT;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 06:00PM;7; SICHOPATROSAN;300;MICROBÚS;13;SANTIAGO DE LOS CABALLEROS;SANTO DOMINGO;CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;06:00AM / 06:00PM;7; SICHOPATROSAN;300;MINIBÚS;22;SANTIAGO DE LOS CABALLEROS;SANTO DOMINGO;CONATRA-A;Interurbano;N/A;18/7/2025
SANTIAGO;05:30AM / 06:00PM;7;CASIMIRO ANTONIO MARTE FAMILIA AETRABUS;310;AUTOBÚS;34;SANTIAGO DE LOS CABALLEROS;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
SANTIAGO;05:00AM / 06:30PM;7;TRANSPORTE ESPINAL SRL;300;AUTOBÚS;16;SANTIAGO DE LOS CABALLEROS;SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
SANTIAGO;05:00AM / 06:30PM;7;TRANSPORTE ESPINAL SRL ;300;AUTOBÚS;8;SANTIAGO DE LOS CABALLEROS (PLATINIUM);SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
